321,N.A
322,321000
323,N.A
324,N.A
325,64800
326,N.A
327,N.A
328,29888
329,388999
330,457888
331,N.A
332,73800
333,N.A
334,N.A
335,N.A
336,N.A
337,N.A
338,368000
339,N.A
340,77888
341,N.A
342,N.A
343,20000
344,N.A
345,N.A
346,N.A
347,N.A
348,N.A
349,N.A
350,N.A
351,55800
352,N.A
353,N.A
354,N.A
355,89800
356,46888
357,N.A
358,183800
359,N.A
360,N.A
361,N.A
362,N.A
363,N.A
364,N.A
365,N.A
366,369800
367,N.A
368,N.A
369,N.A
370,N.A
371,N.A
372,79800
373,N.A
374,N.A
375,N.A
376,54500
377,N.A
378,N.A
379,59998
380,N.A
381,N.A
382,N.A
383,N.A
384,60800
385,N.A
386,46800
387,N.A
388,N.A
389,N.A
390,738800
391,N.A
392,109800
393,N.A
394,N.A
395,N.A
396,49800
397,N.A
398,85500
399,N.A
400,N.A
401,N.A
402,N.A
403,N.A
404,N.A
405,N.A
406,N.A
407,N.A
408,N.A
409,N.A
410,64800
411,N.A
412,173800
413,52500
414,N.A
415,N.A
416,N.A
417,N.A
418,378000
419,N.A
420,
421,18900
422,N.A
423,50803
424,N.A
425,N.A
426,N.A
427,57800
428,153000
429,N.A
430,139800
431,182988
432,N.A
433,36800
434,N.A
435,N.A
436,N.A
437,N.A
438,N.A
439,N.A
440,N.A
441,N.A
442,N.A
443,N.A
444,N.A
445,N.A
446,N.A
447,22800
448,N.A
449,N.A
450,N.A
451,N.A
452,N.A
453,N.A
454,N.A
455,N.A
456,N.A
457,N.A
458,N.A
459,N.A
460,49500
461,N.A
462,N.A
463,299888
464,N.A
465,N.A
466,N.A
467,N.A
468,N.A
469,N.A
470,77600
471,N.A
472,15000
473,505000
474,22800
475,N.A
476,56700
477,N.A
478,N.A
479,58000
480,N.A
481,55000
482,N.A
483,48000
484,N.A
485,N.A
486,N.A
487,N.A
488,N.A
489,56500
490,51800
491,N.A
492,64800
493,N.A
494,57777
495,N.A
496,N.A
497,N.A
498,64800
499,39800
500,N.A
501,375988
502,N.A
503,N.A
504,N.A
505,N.A
506,N.A
507,N.A
508,N.A
509,238000
510,N.A
511,N.A
512,N.A
513,53000
514,N.A
515,N.A
516,N.A
517,N.A
518,60800
519,N.A
520,N.A
521,N.A
522,60800
523,133000
524,274988
525,N.A
526,N.A
527,N.A
528,N.A
529,N.A
530,63888
531,N.A
532,N.A
533,67800
534,
535,42800
536,N.A
537,N.A
538,74800
539,N.A
540,61000
541,N.A
542,N.A
543,114000
544,N.A
545,N.A
546,39800
547,N.A
548,1490000
549,N.A
550,31800
551,N.A
552,1004800
553,N.A
554,N.A
555,249800
556,N.A
557,N.A
558,N.A
559,N.A
560,N.A
561,N.A
562,N.A
563,114800
564,N.A
565,N.A
566,N.A
567,159000
568,N.A
569,N.A
570,58800
571,99888
572,64800
573,N.A
574,230988
575,40800
576,N.A
577,N.A
578,N.A
579,67800
580,N.A
581,N.A
582,62000
583,N.A
584,78800
585,N.A
586,N.A
587,43800
588,79800
589,
590,N.A
591,41800
592,49500
593,N.A
594,N.A
595,N.A
596,N.A
597,N.A
598,N.A
599,N.A
600,N.A
601,980000
602,180800
603,67000
604,N.A
605,N.A
606,N.A
607,49800
608,N.A
609,N.A
610,6280
611,N.A
612,76300
613,N.A
614,51800
615,N.A
616,N.A
617,N.A
618,N.A
619,N.A
620,
621,N.A
622,149800
623,N.A
624,N.A
625,N.A
626,N.A
627,N.A
628,N.A
629,N.A
630,688000
631,N.A
632,N.A
633,N.A
634,N.A
635,N.A
636,N.A
637,56800
638,
639,N.A
640,N.A
641,N.A
642,N.A
643,538800
644,N.A
645,N.A
646,N.A
647,N.A
648,
649,59800
650,N.A
651,899988
652,N.A
653,N.A
654,N.A
655,N.A
656,42800
657,N.A
658,N.A
659,26000
660,N.A
661,
662,82800
663,47777
664,N.A
665,
666,N.A
667,N.A
668,N.A
669,N.A
670,N.A
671,N.A
672,N.A
673,N.A
674,57800
675,N.A
676,N.A
677,N.A
678,46800
679,43800
680,N.A
681,N.A
682,N.A
683,N.A
684,37800
685,33800
686,N.A
687,N.A
688,
689,N.A
690,N.A
691,N.A
692,86800
693,N.A
694,54800
695,84800
696,N.A
697,N.A
698,N.A
699,N.A
700,N.A
701,N.A
702,N.A
703,N.A
704,56800
705,N.A
706,368888
707,66800
708,N.A
709,173500
710,N.A
711,N.A
712,N.A
713,N.A
714,42800
715,42800
716,N.A
717,N.A
718,N.A
719,47888
720,N.A
721,59800
722,67800
723,152800
724,52800
725,N.A
726,60888
727,N.A
728,N.A
729,N.A
730,N.A
731,N.A
732,N.A
733,N.A
734,17998
735,N.A
736,N.A
737,N.A
738,N.A
739,N.A
740,N.A
741,N.A
742,N.A
743,N.A
744,N.A
745,9900
746,N.A
747,N.A
748,N.A
749,63888
750,N.A
751,N.A
752,N.A
753,57300
754,81800
755,N.A
756,16000
757,N.A
758,N.A
759,N.A
760,
761,N.A
762,N.A
763,N.A
764,N.A
765,N.A
766,N.A
767,N.A
768,24800
769,N.A
770,N.A
771,N.A
772,N.A
773,N.A
774,N.A
775,N.A
776,N.A
777,42800
778,168800
779,N.A
780,68000
781,N.A
782,N.A
783,N.A
784,
785,N.A
786,N.A
787,58800
788,N.A
789,N.A
790,N.A
791,
792,N.A
793,N.A
794,118800
795,N.A
796,N.A
797,N.A
798,77800
799,169888
800,N.A
801,8000
802,54800
803,N.A
804,N.A
805,108000
806,N.A
807,N.A
808,N.A
809,N.A
810,61700
811,211800
812,
813,N.A
814,
815,N.A
816,
817,16800
818,N.A
819,N.A
820,72000
821,N.A
822,N.A
823,N.A
824,80000
825,89000
826,N.A
827,N.A
828,N.A
829,
830,N.A
831,N.A
832,N.A
833,N.A
834,53300
835,59800
836,93888
837,N.A
838,46800
839,N.A
840,N.A
841,N.A
842,N.A
843,N.A
844,N.A
845,N.A
846,N.A
847,54888
848,65800
849,N.A
850,N.A
851,N.A
852,N.A
853,N.A
854,N.A
855,428000
856,155988
857,258800
858,N.A
859,76000
860,N.A
861,N.A
862,N.A
863,N.A
864,N.A
865,N.A
866,N.A
867,N.A
868,N.A
869,N.A
870,N.A
871,388000
872,167800
873,26500
874,59000
875,N.A
876,N.A
877,N.A
878,90800
879,N.A
880,116800
881,N.A
882,N.A
883,N.A
884,N.A
885,N.A
886,215988
887,N.A
888,N.A
889,99990
890,133888
891,61800
892,N.A
893,N.A
894,N.A
895,N.A
896,80600
897,63900
898,N.A
899,60800
900,N.A
901,N.A
902,N.A
903,N.A
904,N.A
905,249000
906,N.A
907,N.A
908,146800
909,33888
910,N.A
911,N.A
912,N.A
913,N.A
914,N.A
915,81800
916,69800
917,54800
918,N.A
919,N.A
920,N.A
921,38000
922,N.A
923,N.A
924,N.A
925,N.A
926,N.A
927,195000
928,N.A
929,
930,N.A
931,N.A
932,88800
933,N.A
934,20777
935,
936,181800
937,N.A
938,N.A
939,113000
940,N.A
941,309000
942,N.A
943,50500
944,N.A
945,N.A
946,N.A
947,52800
948,N.A
949,54800
950,N.A
951,N.A
952,N.A
953,N.A
954,N.A
955,N.A
956,N.A
957,288800
958,N.A
959,N.A
960,N.A
961,N.A
962,N.A
963,229800
964,N.A
965,183800
966,N.A
967,40888
968,N.A
969,57800
970,28000
971,
972,N.A
973,N.A
974,N.A
975,N.A
976,58500
977,61000
978,N.A
979,N.A
980,245800
981,N.A
982,N.A
983,N.A
984,N.A
985,183800
986,32800
987,N.A
988,N.A
989,155800
990,N.A
991,N.A
992,N.A
993,N.A
994,N.A
995,66800
996,N.A
997,N.A
998,N.A
999,N.A
1000,N.A
1001,N.A
1002,N.A
1003,N.A
1004,N.A
1005,N.A
1006,N.A
1007,N.A
1008,N.A
1009,69000
1010,N.A
1011,N.A
1012,16800
1013,N.A
1014,N.A
1015,N.A
1016,N.A
1017,N.A
1018,N.A
1019,56800
1020,209800
1021,N.A
1022,N.A
1023,90800
1024,N.A
1025,N.A
1026,N.A
1027,N.A
1028,
1029,N.A
1030,N.A
1031,N.A
1032,N.A
1033,60688
1034,65988
1035,63800
1036,N.A
1037,N.A
1038,67000
1039,N.A
1040,N.A
1041,133800
1042,96800
1043,N.A
1044,N.A
1045,N.A
1046,N.A
1047,N.A
1048,104999
1049,N.A
1050,N.A
1051,N.A
1052,N.A
1053,61800
1054,N.A
1055,55300
1056,N.A
1057,118800
1058,88800
1059,172000
1060,N.A
1061,N.A
1062,N.A
1063,N.A
1064,N.A
1065,59998
1066,N.A
1067,295999
1068,N.A
1069,78800
1070,N.A
1071,N.A
1072,51000
1073,159988
1074,N.A
1075,N.A
1076,229800
1077,N.A
1078,N.A
1079,41800
1080,N.A
1081,N.A
1082,128800
1083,N.A
1084,62800
1085,N.A
1086,N.A
1087,N.A
1088,N.A
1089,N.A
1090,N.A
1091,N.A
1092,
1093,37000
1094,N.A
1095,26800
1096,N.A
1097,N.A
1098,N.A
1099,24800
1100,N.A
1101,68800
1102,N.A
1103,52800
1104,335000
1105,95800
1106,N.A
1107,N.A
1108,N.A
1109,N.A
1110,N.A
1111,95800
1112,N.A
1113,238800
1114,N.A
1115,19800
1116,N.A
1117,N.A
1118,N.A
1119,N.A
1120,N.A
1121,N.A
1122,N.A
1123,95800
1124,N.A
1125,N.A
1126,165000
1127,88800
1128,65800
1129,9888
1130,N.A
1131,N.A
1132,N.A
1133,N.A
1134,196800
1135,75388
1136,80800
1137,N.A
1138,N.A
1139,55800
1140,N.A
1141,12800
1142,N.A
1143,24300
1144,N.A
1145,N.A
1146,78800
1147,N.A
1148,N.A
1149,N.A
1150,68888
1151,117800
1152,164988
1153,2400000
1154,N.A
1155,N.A
1156,N.A
1157,478800
1158,192800
1159,71800
1160,N.A
1161,
1162,N.A
1163,N.A
1164,148000
1165,110800
1166,N.A
1167,53800
1168,N.A
1169,N.A
1170,N.A
1171,272800
1172,N.A
1173,48800
1174,N.A
1175,37800
1176,84888
1177,196800
1178,N.A
1179,N.A
1180,N.A
1181,48800
1182,35800
1183,111888
1184,265988
1185,N.A
1186,N.A
1187,N.A
1188,N.A
1189,12999
1190,34888
1191,N.A
1192,74800
1193,N.A
1194,420888
1195,N.A
1196,127888
1197,N.A
1198,59888
1199,N.A
1200,N.A
1201,N.A
1202,N.A
1203,N.A
1204,N.A
1205,135988
1206,224988
1207,N.A
1208,55800
1209,N.A
1210,135888
1211,75800
1212,N.A
1213,N.A
1214,N.A
1215,N.A
1216,N.A
1217,275800
1218,
1219,N.A
1220,49800
1221,19800
1222,200800
1223,N.A
1224,N.A
1225,N.A
1226,N.A
1227,N.A
1228,
1229,N.A
1230,N.A
1231,788800
1232,N.A
1233,17800
1234,N.A
1235,N.A
1236,N.A
1237,N.A
1238,66888
1239,N.A
1240,36800
1241,9888
1242,N.A
1243,521800
1244,77800
1245,N.A
1246,N.A
1247,N.A
1248,N.A
1249,N.A
1250,69988
1251,N.A
1252,N.A
1253,N.A
1254,N.A
1255,173666
1256,123800
1257,N.A
1258,248000
1259,N.A
1260,N.A
1261,N.A
1262,266800
1263,N.A
1264,80000
1265,799000
1266,47288
1267,N.A
1268,N.A
1269,N.A
1270,N.A
1271,N.A
1272,N.A
1273,88888
1274,N.A
1275,685000
1276,54800
1277,
1278,N.A
1279,N.A
1280,128200
1281,N.A
1282,677800
1283,
1284,N.A
1285,N.A
1286,98800
1287,35800
1288,N.A
1289,N.A
1290,N.A
1291,N.A
1292,N.A
1293,19888
1294,88999
1295,16800
1296,N.A
1297,N.A
1298,N.A
1299,N.A
1300,N.A
1301,N.A
1302,N.A
1303,N.A
1304,N.A
1305,N.A
1306,N.A
1307,84688
1308,21800
1309,N.A
1310,N.A
1311,N.A
1312,N.A
1313,N.A
1314,N.A
1315,N.A
1316,N.A
1317,N.A
1318,60588
1319,142888
1320,N.A
1321,N.A
1322,N.A
1323,110800
1324,N.A
1325,N.A
1326,203800
1327,58444
1328,61800
1329,N.A
1330,26800
1331,N.A
1332,N.A
1333,N.A
1334,60800
1335,N.A
1336,N.A
1337,93788
1338,58800
1339,N.A
1340,233800
1341,N.A
1342,63800
1343,335888
1344,N.A
1345,69800
1346,N.A
1347,N.A
1348,53888
1349,439988
1350,N.A
1351,N.A
1352,N.A
1353,N.A
1354,N.A
1355,N.A
1356,N.A
1357,134000
1358,139900
1359,49800
1360,34800
1361,110000
1362,75800
1363,N.A
1364,192800
1365,N.A
1366,159800
1367,N.A
1368,193988
1369,N.A
1370,N.A
1371,111800
1372,N.A
1373,
1374,51800
1375,149000
1376,N.A
1377,52800
1378,139000
1379,N.A
1380,N.A
1381,122800
1382,115988
1383,N.A
1384,N.A
1385,N.A
1386,N.A
1387,N.A
1388,N.A
1389,
1390,96800
1391,N.A
1392,N.A
1393,N.A
1394,45500
1395,N.A
1396,78800
1397,N.A
1398,N.A
1399,N.A
1400,N.A
1401,N.A
1402,N.A
1403,N.A
1404,N.A
1405,97988
1406,N.A
1407,59800
1408,N.A
1409,31800
1410,N.A
1411,N.A
1412,N.A
1413,N.A
1414,N.A
1415,N.A
1416,758588
1417,52800
1418,218000
1419,N.A
1420,N.A
1421,N.A
1422,N.A
1423,N.A
1424,N.A
1425,N.A
1426,59800
1427,N.A
1428,N.A
1429,608888
1430,102800
1431,1535555
1432,N.A
1433,N.A
1434,N.A
1435,N.A
1436,N.A
1437,48800
1438,298800
1439,N.A
1440,29800
1441,N.A
1442,N.A
1443,N.A
1444,N.A
1445,314988
1446,N.A
1447,N.A
1448,95700
1449,49800
1450,N.A
1451,N.A
1452,N.A
1453,73500
1454,N.A
1455,N.A
1456,130800
1457,69800
1458,N.A
1459,N.A
1460,121800
1461,N.A
1462,N.A
1463,67500
1464,N.A
1465,N.A
1466,N.A
1467,66888
1468,N.A
1469,N.A
1470,N.A
1471,75800
1472,N.A
1473,N.A
1474,N.A
1475,N.A
1476,N.A
1477,N.A
1478,
1479,115800
1480,162800
1481,N.A
1482,70800
1483,69800
1484,69000
1485,N.A
1486,N.A
1487,N.A
1488,N.A
1489,69800
1490,N.A
1491,104800
1492,N.A
1493,46800
1494,60800
1495,N.A
1496,150000
1497,51800
1498,N.A
1499,65000
1500,N.A
1501,N.A
1502,499900
1503,N.A
1504,N.A
1505,106888
1506,N.A
1507,N.A
1508,84888
1509,68800
1510,19000
1511,N.A
1512,N.A
1513,N.A
1514,279988
1515,N.A
1516,N.A
1517,N.A
1518,N.A
1519,N.A
1520,
1521,48800
1522,78800
1523,70800
1524,N.A
1525,52050
1526,59800
1527,138000
1528,N.A
1529,N.A
1530,N.A
1531,51800
1532,61600
1533,N.A
1534,27800
1535,
1536,53777
1537,N.A
1538,N.A
1539,N.A
1540,N.A
1541,N.A
1542,N.A
1543,N.A
1544,78000
1545,N.A
1546,112800
1547,N.A
1548,N.A
1549,N.A
1550,31888
1551,N.A
1552,N.A
1553,42838
1554,N.A
1555,N.A
1556,N.A
1557,N.A
1558,N.A
1559,55800
1560,54800
1561,N.A
1562,N.A
1563,N.A
1564,77800
1565,
1566,N.A
1567,N.A
1568,N.A
1569,18888
1570,86800
1571,N.A
1572,N.A
1573,N.A
1574,N.A
1575,N.A
1576,N.A
1577,N.A
1578,N.A
1579,66888
1580,N.A
1581,
1582,46800
1583,N.A
1584,80888
1585,27800
1586,N.A
1587,N.A
1588,246988
1589,54800
1590,59800
1591,N.A
1592,N.A
1593,89500
1594,42500
1595,18000
1596,N.A
1597,68800
1598,N.A
1599,110800
1600,N.A
1601,N.A
1602,N.A
1603,N.A
1604,N.A
1605,N.A
1606,N.A
1607,138800
1608,169666
1609,N.A
1610,N.A
1611,N.A
1612,93800
1613,N.A
1614,N.A
1615,N.A
1616,N.A
1617,N.A
1618,N.A
1619,N.A
1620,238888
1621,N.A
1622,89800
1623,N.A
1624,N.A
1625,N.A
1626,N.A
1627,N.A
1628,93800
1629,N.A
1630,N.A
1631,N.A
1632,N.A
1633,N.A
1634,N.A
1635,199999
1636,738988
1637,28888
1638,69800
1639,43800
1640,N.A
1641,N.A
1642,N.A
1643,N.A
1644,N.A
1645,74800
1646,N.A
1647,N.A
1648,N.A
1649,N.A
1650,271988
1651,N.A
1652,N.A
1653,N.A
1654,N.A
1655,N.A
1656,N.A
1657,32800
1658,N.A
1659,N.A
1660,N.A
1661,79800
1662,80000
1663,N.A
1664,31800
1665,
1666,
1667,N.A
1668,N.A
1669,N.A
1670,N.A
1671,N.A
1672,59800
1673,N.A
1674,N.A
1675,N.A
1676,N.A
1677,69800
1678,N.A
1679,N.A
1680,
1681,N.A
1682,N.A
1683,N.A
1684,
1685,N.A
1686,N.A
1687,N.A
1688,133800
1689,N.A
1690,193800
1691,49800
1692,
1693,N.A
1694,86000
1695,N.A
1696,44800
1697,50800
1698,N.A
1699,
1700,N.A
1701,N.A
1702,N.A
1703,N.A
1704,N.A
1705,N.A
1706,N.A
1707,N.A
1708,N.A
1709,N.A
1710,N.A
1711,N.A
1712,70800
1713,119800
1714,N.A
1715,N.A
1716,59800
1717,52888
1718,83800
1719,62800
1720,108888
1721,93800
1722,65800
1723,N.A
1724,N.A
1725,N.A
1726,N.A
1727,N.A
1728,N.A
1729,114000
1730,N.A
1731,N.A
1732,91800
1733,N.A
1734,59500
1735,N.A
1736,189800
1737,40800
1738,N.A
1739,N.A
1740,159000
1741,64800
1742,N.A
1743,N.A
1744,160000
1745,15800
1746,83800
1747,13800
1748,N.A
1749,64800
1750,139800
1751,N.A
1752,280000
1753,N.A
1754,N.A
1755,899000
1756,N.A
1757,119888
1758,N.A
1759,N.A
1760,N.A
1761,N.A
1762,N.A
1763,N.A
1764,N.A
1765,N.A
1766,N.A
1767,13500
1768,804000
1769,N.A
1770,N.A
1771,85800
1772,N.A
1773,N.A
1774,N.A
1775,17588
1776,262988
1777,N.A
1778,N.A
1779,N.A
1780,N.A
1781,N.A
1782,68800
1783,N.A
1784,N.A
1785,N.A
1786,N.A
1787,51000
1788,N.A
1789,N.A
1790,N.A
1791,N.A
1792,47500
1793,N.A
1794,N.A
1795,N.A
1796,N.A
1797,N.A
1798,N.A
1799,N.A
1800,33888
1801,N.A
1802,34800
1803,45888
1804,128128
1805,18555
1806,728800
1807,N.A
1808,N.A
1809,N.A
1810,N.A
1811,132000
1812,N.A
1813,N.A
1814,N.A
1815,N.A
1816,N.A
1817,350000
1818,N.A
1819,125800
1820,59888
1821,119800
1822,N.A
1823,N.A
1824,N.A
1825,22800
1826,
1827,N.A
1828,N.A
1829,N.A
1830,N.A
1831,94800
1832,N.A
1833,670000
1834,10800
1835,97800
1836,
1837,55800
1838,N.A
1839,N.A
1840,
1841,N.A
1842,102000
1843,N.A
1844,N.A
1845,N.A
1846,N.A
1847,N.A
1848,N.A
1849,N.A
1850,N.A
1851,N.A
1852,N.A
1853,78800
1854,N.A
1855,N.A
1856,N.A
1857,94800
1858,N.A
1859,N.A
1860,62800
1861,63800
1862,N.A
1863,
1864,N.A
1865,N.A
1866,N.A
1867,N.A
1868,37800
1869,N.A
1870,N.A
1871,N.A
1872,N.A
1873,N.A
1874,N.A
1875,123800
1876,N.A
1877,N.A
1878,N.A
1879,49800
1880,106800
1881,N.A
1882,54800
1883,N.A
1884,N.A
1885,N.A
1886,72800
1887,66800
1888,N.A
1889,N.A
1890,N.A
1891,
1892,N.A
1893,N.A
1894,20800
1895,84800
1896,N.A
1897,N.A
1898,52800
1899,N.A
1900,N.A
1901,N.A
1902,N.A
1903,N.A
1904,N.A
1905,
1906,N.A
1907,N.A
1908,128500
1909,N.A
1910,N.A
1911,N.A
1912,N.A
1913,N.A
1914,37800
1915,N.A
1916,N.A
1917,62800
1918,N.A
1919,N.A
1920,N.A
1921,75800
1922,85888
1923,103800
1924,N.A
1925,N.A
1926,999000
1927,N.A
1928,N.A
1929,N.A
1930,34800
1931,61800
1932,43500
1933,N.A
1934,N.A
1935,N.A
1936,161988
1937,N.A
1938,N.A
1939,N.A
1940,N.A
1941,N.A
1942,188800
1943,N.A
1944,N.A
1945,N.A
1946,91800
1947,N.A
1948,46800
1949,58333
1950,
1951,N.A
1952,49800
1953,54500
1954,N.A
1955,N.A
1956,54800
1957,N.A
1958,49888
1959,N.A
1960,N.A
1961,N.A
1962,N.A
1963,N.A
1964,N.A
1965,N.A
1966,63800
1967,74000
1968,15800
1969,59800
1970,N.A
1971,86800
1972,214800
1973,N.A
1974,N.A
1975,41777
1976,N.A
1977,166668
1978,N.A
1979,119800
1980,N.A
1981,N.A
1982,N.A
1983,N.A
1984,135800
1985,N.A
1986,N.A
1987,9500
1988,N.A
1989,372988
1990,N.A
1991,N.A
1992,125800
1993,N.A
1994,N.A
1995,111800
1996,N.A
1997,N.A
1998,N.A
1999,N.A
2000,280988
2001,N.A
2002,52800
2003,N.A
2004,N.A
2005,N.A
2006,157988
2007,N.A
2008,
2009,N.A
2010,N.A
2011,N.A
2012,N.A
2013,N.A
2014,107800
2015,N.A
2016,45800
2017,36500
2018,72800
2019,N.A
2020,127800
2021,N.A
2022,72000
2023,N.A
2024,628000
2025,N.A
2026,N.A
2027,N.A
2028,N.A
2029,N.A
2030,N.A
2031,19900
2032,145800
2033,24500
2034,N.A
2035,N.A
2036,N.A
2037,N.A
2038,26800
2039,N.A
2040,58800
2041,N.A
2042,N.A
2043,N.A
2044,468800
2045,N.A
2046,N.A
2047,N.A
2048,60800
2049,373000
2050,125000
2051,N.A
2052,58800
2053,N.A
2054,758000
2055,78888
2056,N.A
2057,N.A
2058,101888
2059,N.A
2060,N.A
2061,77800
2062,N.A
2063,39800
2064,N.A
2065,N.A
2066,92800
2067,
2068,112800
2069,N.A
2070,N.A
2071,30800
2072,N.A
2073,77800
2074,
2075,16800
2076,N.A
2077,N.A
2078,73000
2079,23800
2080,N.A
2081,13800
2082,N.A
2083,N.A
2084,77888
2085,N.A
2086,N.A
2087,N.A
2088,N.A
2089,46800
2090,N.A
2091,N.A
2092,N.A
2093,N.A
2094,N.A
2095,N.A
2096,N.A
2097,N.A
2098,74800
2099,57900
2100,N.A
2101,49800
2102,505000
2103,66800
2104,123500
2105,54800
2106,29800
2107,403888
2108,N.A
2109,76988
2110,N.A
2111,N.A
2112,N.A
2113,N.A
2114,81900
2115,N.A
2116,68988
2117,N.A
2118,74800
2119,N.A
2120,N.A
2121,N.A
2122,45800
2123,168000
2124,N.A
2125,N.A
2126,N.A
2127,64777
2128,106000
2129,N.A
2130,N.A
2131,45800
2132,51800
2133,N.A
2134,N.A
2135,N.A
2136,N.A
2137,N.A
2138,N.A
2139,
2140,65000
2141,54800
2142,N.A
2143,74800
2144,N.A
2145,N.A
2146,N.A
2147,N.A
2148,N.A
2149,N.A
2150,57000
2151,N.A
2152,N.A
2153,N.A
2154,N.A
2155,N.A
2156,
2157,66500
2158,N.A
2159,42000
2160,N.A
2161,N.A
2162,
2163,N.A
2164,N.A
2165,N.A
2166,438888
2167,32800
2168,128800
2169,168800
2170,N.A
2171,N.A
2172,N.A
2173,94500
2174,N.A
2175,N.A
2176,N.A
2177,136800
2178,46800
2179,98800
2180,185555
2181,56800
2182,N.A
2183,N.A
2184,56999
2185,N.A
2186,N.A
2187,N.A
2188,48800
2189,N.A
2190,N.A
2191,N.A
2192,63800
2193,
2194,N.A
2195,66800
2196,N.A
2197,80800
2198,N.A
2199,78800
2200,N.A
2201,N.A
2202,78000
2203,N.A
2204,N.A
2205,N.A
2206,N.A
2207,N.A
2208,57800
2209,88800
2210,35800
2211,25800
2212,N.A
2213,45000
2214,N.A
2215,49800
2216,N.A
2217,75800
2218,N.A
2219,N.A
2220,46800
2221,N.A
2222,77800
2223,N.A
2224,N.A
2225,N.A
2226,49800
2227,N.A
2228,63800
2229,N.A
2230,187666
2231,26800
2232,N.A
2233,N.A
2234,N.A
2235,399000
2236,140000
2237,
2238,N.A
2239,N.A
2240,N.A
2241,154888
2242,N.A
2243,60500
2244,N.A
2245,N.A
2246,N.A
2247,119800
2248,N.A
2249,N.A
2250,55800
2251,77000
2252,N.A
2253,N.A
2254,258888
2255,N.A
2256,N.A
2257,111500
2258,N.A
2259,N.A
2260,N.A
2261,63500
2262,169800
2263,
2264,161800
2265,N.A
2266,207000
2267,161800
2268,N.A
2269,N.A
2270,60000
2271,N.A
2272,179800
2273,N.A
